failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
1,117,121525184,97,0,100,3,100,0,84,266701917,96,4209,100,0,100,3,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,100,112,34,34,100,0,100,0,200,0,100,4201,100,12962870373,100,83163408917
0,104,6504376,91,0,100,19,100,0,89,910593302,80,17821,100,0,100,17,99,1,100,0,100,0,100,0,93,7,72,28,100,0,100,2,75,50822,28,28,100,0,100,0,200,0,100,17621,100,22764534848,100,75556023784
0,114,58884480,91,0,100,9,100,0,84,288795008,81,17145,100,0,100,9,99,1,100,0,100,0,100,0,100,0,72,28,100,0,100,1,97,6928,28,28,100,0,100,0,200,0,100,17117,100,22348819130,100,2.01083E+11
0,117,131581320,91,0,100,14,100,0,88,772186113,82,16490,100,0,100,14,99,1,100,0,100,0,100,0,99,1,81,19,100,0,100,3,19,162858,19,19,100,0,100,0,200,0,100,15825,100,29676414689,100,2.21272E+11
0,115,93354824,95,0,100,5,100,0,81,157717840,96,3652,100,0,100,5,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,4261,26,26,100,0,100,0,200,0,100,3590,100,18572977168,100,2072834763
0,114,65990928,97,0,100,3,100,0,75,40115098,100,855,100,0,100,3,100,0,100,0,100,0,100,0,100,0,61,39,100,0,100,0,100,1607,39,39,100,0,100,0,200,0,100,790,100,6696066344,100,470753596
0,116,112646520,91,0,100,24,100,0,90,991109370,80,17718,100,0,100,24,100,0,100,0,100,0,100,0,99,1,65,35,100,0,100,11,91,18882,35,35,100,0,100,0,200,0,100,17642,100,28772003332,100,4.07914E+11
1,115,97124512,92,0,100,17,100,0,87,531907227,77,20812,100,0,100,17,100,0,100,0,98,2,100,0,1,188,69,31,100,0,100,7,80,40489,31,31,100,152,100,152,200,0,100,20636,100,25816797754,100,2.4656E+11
0,120,235609000,92,0,100,8,100,0,80,112125589,98,2580,100,0,100,8,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,7178,22,22,100,0,100,0,200,0,100,2372,100,14101037352,100,1319258004
0,115,97596568,100,0,100,5,100,0,83,225004182,94,5650,100,0,100,0,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,4358,24,24,100,0,100,0,200,0,100,5634,100,22724826800,100,2856598455
0,114,69510600,92,0,100,9,100,0,87,520170071,89,9923,100,0,100,9,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,98,5912,23,23,100,0,100,0,200,0,100,9901,100,17984914063,100,1.9288E+11
1,111,37402912,97,0,100,3,100,0,60,1051676,100,314,100,0,100,3,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,94,13725,36,36,100,0,100,0,200,0,100,208,100,543889840,100,266035421
1,118,185758624,92,0,100,13,100,0,79,39345153655,74,23184,100,0,100,13,100,0,100,0,100,0,100,1,90,10,74,26,100,0,100,6,74,53640,26,26,100,0,100,0,200,0,100,22974,100,29306219700,100,1.55221E+11
0,119,222449528,92,0,100,8,100,0,80,113204223,98,2604,100,0,100,8,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,7178,22,22,100,0,100,0,200,0,100,2396,100,14172199216,100,1327473136
0,120,239200152,91,0,100,15,100,0,87,570436067,76,21057,100,0,100,15,100,0,100,0,100,0,100,0,98,2,75,25,100,0,100,8,95,10961,25,25,100,0,100,0,200,0,100,20984,100,25077890752,100,2.53751E+11
0,119,224982544,91,0,100,14,100,0,88,774852226,82,16538,100,0,100,14,99,1,100,0,100,0,100,0,99,1,79,21,100,0,100,3,19,162858,21,21,100,0,100,0,200,0,100,15873,100,29718075220,100,2.21581E+11
0,112,43515624,99,0,100,1,100,0,81,148711850,96,3660,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,99,3317,35,35,100,0,100,0,200,0,100,3583,100,17933066080,100,1826960100
0,119,229985752,92,0,100,14,100,0,78,74708676,98,2423,100,0,100,13,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,85,30194,20,20,100,0,100,0,200,0,100,1995,100,11218151952,100,1145126085
0,105,9700824,98,0,100,2,100,0,78,75612786,98,2143,100,0,100,1,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,85,30157,24,24,100,0,100,0,200,0,100,1761,100,11051850576,100,865003415
1,110,25487992,92,0,100,18,100,0,88,801192477,73,23815,100,0,100,18,100,0,100,0,72,28,100,0,99,1,74,26,100,0,100,9,89,23169,26,26,100,0,100,0,200,1,100,23707,100,26613188154,100,1.40599E+11
1,117,151142328,99,0,100,1,100,0,85,355406103,92,7067,100,0,100,1,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,86,28697,21,21,100,0,100,0,200,0,100,6944,100,26805276776,100,26361310681
0,118,174124464,92,0,100,21,100,0,87,627449480,74,23214,100,0,100,21,100,0,100,0,100,0,100,0,94,6,74,26,100,0,100,7,63,74338,26,26,100,0,100,0,200,0,100,22909,100,29151055048,100,2.65189E+11
0,112,48713328,91,0,100,9,100,0,84,292308030,81,17217,100,0,100,9,99,1,100,0,100,0,100,0,94,6,74,26,100,0,100,1,97,6967,26,26,100,0,100,0,200,0,100,17188,100,22363373936,100,2.01576E+11
0,111,39187032,91,0,100,14,100,0,88,776270423,82,16562,100,0,100,14,99,1,100,0,100,0,100,0,99,1,79,21,100,0,100,3,19,162858,21,21,100,0,100,0,200,0,100,15897,100,29757317100,100,2.21718E+11
0,116,105908992,92,0,100,30,100,0,82,180700645,79,19232,100,0,100,30,99,1,100,0,100,0,100,0,98,2,69,31,100,0,100,18,81,38891,31,31,100,0,100,0,200,0,100,18994,100,24900069371,100,1.16061E+11
0,115,99862536,92,0,100,14,100,0,78,75323488,98,2447,100,0,100,13,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,85,30194,21,21,100,0,100,0,200,0,100,2019,100,11286218192,100,1149593547
0,117,167044264,98,0,100,2,100,0,78,76674947,98,2167,100,0,100,1,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,85,30157,23,23,100,0,100,0,200,0,100,1786,100,11173980072,100,869054743
1,111,41131824,99,0,100,1,100,0,61,1394163,100,392,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,92,17156,35,35,100,0,100,0,200,0,100,273,100,573958616,100,266630995
1,119,203216664,96,0,100,4,100,0,81,121227337,97,3033,100,0,100,4,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,10957,24,24,100,24,100,24,200,0,100,2901,100,14850949432,100,1247206071
1,112,43592320,91,0,100,22,100,0,85,382371263,79,18549,100,0,100,22,100,0,100,0,100,0,100,0,90,10,63,37,100,0,100,8,98,5107,37,37,98,408,98,408,200,0,100,18525,100,22464398790,100,2.20764E+11
1,116,115562504,97,0,100,3,100,0,84,257736834,96,4377,100,0,100,3,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,4193,24,24,100,0,100,0,200,0,100,4363,100,13223503414,100,72416633660
1,116,113250800,94,0,100,6,100,0,84,257822607,96,4353,100,0,100,6,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,95,11616,28,28,100,0,100,0,200,0,100,4297,100,12641205331,100,80480104911
1,118,197724696,91,0,100,26,100,0,81,149367607,80,17834,100,0,100,26,100,0,100,0,100,0,100,1,90,10,71,29,100,0,100,13,64,72805,29,29,100,24,100,24,200,1,100,17527,100,23467783707,100,3.19975E+11
0,117,151771856,92,0,100,8,100,0,80,116856241,97,2676,100,0,100,8,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,7178,22,22,100,0,100,0,200,0,100,2468,100,14402230784,100,1360976308
0,118,173687840,93,0,100,7,100,0,78,78488058,98,2350,100,0,100,7,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,85,31396,27,27,100,0,100,0,200,0,100,2067,100,11263337264,100,746105915
0,105,9301352,91,0,100,20,100,0,86,404084392,77,20733,100,0,100,20,100,0,100,0,100,0,100,1,97,3,77,23,100,0,100,5,90,20405,23,23,100,0,100,0,200,0,100,20490,100,26735494578,100,2.32358E+11
0,115,95976376,98,0,100,2,100,0,80,108237809,97,2721,100,0,100,2,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,99,2457,24,24,100,0,100,0,200,0,100,2682,100,13620163760,100,1115618183
0,108,20186776,92,0,100,21,100,0,87,533292152,90,9509,100,0,100,21,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,97,6551,37,37,100,0,100,0,200,0,100,9408,100,20911242578,100,1.56505E+11
0,108,19554816,91,0,100,8,100,0,87,660596923,74,23261,100,0,100,8,100,0,100,0,100,0,100,0,98,2,79,21,100,0,100,3,93,14219,21,21,100,0,100,0,200,0,100,23199,100,29514288874,100,2.812E+11
0,109,24830200,95,0,100,5,100,0,85,366828103,90,9536,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,77,46656,23,23,100,0,100,0,200,0,100,9384,100,29845909928,100,18684878770
0,115,97880176,93,0,100,7,100,0,87,503858508,89,9850,100,0,100,7,100,0,100,0,100,0,100,1,100,0,79,21,100,0,100,0,95,11439,21,21,100,0,100,0,200,0,100,9796,100,17060933115,100,1.53356E+11
0,118,199304432,91,0,100,24,100,0,89,918760536,75,21925,100,0,100,23,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,5,36,129483,26,26,100,0,100,0,200,0,100,21262,100,38328184112,100,2.51903E+11
0,117,147788744,98,0,100,2,100,0,82,196179733,95,4790,100,0,100,2,99,1,100,0,100,0,100,0,100,0,65,35,100,0,100,0,94,13839,35,35,100,0,100,0,200,3,100,4715,100,22698893304,100,3470366458
0,105,8166056,98,0,100,2,100,0,84,248311005,95,4793,100,0,100,2,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,93,15623,35,35,100,0,100,0,200,0,100,4695,100,21449413248,100,21219799443
0,111,39603880,92,0,100,23,100,0,87,529300008,77,20517,100,0,100,23,99,1,100,0,100,0,100,0,100,0,73,27,100,0,100,15,100,1767,27,27,100,0,100,0,200,0,100,20480,100,26118653986,100,2.4817E+11
0,119,222313096,95,0,100,5,100,0,81,123900322,97,2722,100,0,100,5,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,99,2025,26,26,100,0,100,0,200,0,100,2683,100,15015521800,100,1332204008
0,119,207102256,97,0,100,3,100,0,78,63080024,99,1355,100,0,100,3,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,98,5181,25,25,100,0,100,0,200,0,100,1280,100,9680865368,100,724826113
0,113,54803456,91,0,100,10,100,0,86,437476724,79,18622,100,0,100,10,99,1,100,0,100,0,100,0,96,4,74,26,100,0,100,1,97,7936,26,26,100,0,100,0,200,0,100,18581,100,22970321750,100,2.12957E+11
0,117,163694504,98,0,100,2,100,0,87,579487382,88,10953,100,0,100,2,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,99,2283,38,38,100,0,100,0,200,0,100,10939,100,17799635419,100,1.21536E+11
0,117,162845160,99,0,100,1,100,0,81,153511615,96,3706,100,0,100,1,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,3951,28,28,100,0,100,0,200,0,100,3621,100,18494840856,100,1846290945
0,114,80346752,94,0,100,6,100,0,75,31270423,100,534,100,0,100,6,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,99,2894,31,31,100,0,100,0,200,0,100,514,100,5184024960,100,457502942
1,114,71204576,91,0,100,9,100,0,85,372849698,74,23043,100,0,100,9,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,3,91,18399,27,27,100,24,100,24,200,0,100,22846,100,24009864476,100,1.08335E+11
0,119,233257952,95,0,100,5,100,0,85,394681743,80,18368,100,0,100,5,100,0,100,0,100,0,100,0,77,23,71,29,100,0,100,2,97,6440,29,29,100,0,100,0,200,0,100,18342,100,23906274506,100,1.17853E+11
0,118,180321552,97,0,100,3,100,0,84,252974010,92,7187,100,0,100,3,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,85,30479,31,31,100,0,100,0,200,0,100,7057,100,26150013136,100,8360310318
0,118,183835024,94,0,100,6,100,0,78,82752654,98,2521,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,85,31233,23,23,100,0,100,0,200,0,100,2093,100,11787107848,100,885040234
1,119,229379168,94,0,100,6,100,0,87,513203689,86,12317,100,0,100,6,94,6,100,0,100,0,100,0,99,1,76,24,100,0,100,0,90,21415,24,24,100,24,100,24,200,24,100,12219,100,18249944266,100,1.01485E+11
1,119,203786072,92,0,100,20,100,0,88,5096182774,73,23911,100,0,100,20,94,6,100,0,82,18,100,0,100,0,75,25,100,0,100,10,88,24900,25,25,100,0,100,0,200,0,100,23790,100,26597690472,100,1.48757E+11
1,117,137794800,94,0,100,6,100,2,77,56342288,77,20329,100,0,100,6,100,0,100,0,100,0,100,0,99,1,67,33,100,0,100,4,86,28756,33,33,100,6,100,6,200,0,100,5.77931E+13,100,19024545742,100,42148954890
0,116,105829952,95,0,100,5,100,0,85,395668031,80,18391,100,0,100,5,100,0,100,0,100,0,100,0,77,23,71,29,100,0,100,2,97,6440,29,29,100,0,100,0,200,0,100,18365,100,23911845028,100,1.17886E+11
0,118,193963680,96,0,100,4,100,0,75,37019491,99,1045,100,0,100,4,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,99,2404,23,23,100,0,100,0,200,0,100,1035,100,8362150159,100,2869835274
0,116,112910824,92,0,100,10,100,0,88,675747647,74,23311,100,0,100,10,100,0,100,0,100,0,100,0,98,2,79,21,100,0,100,4,93,15548,21,21,100,0,100,0,200,0,100,23243,100,29441645568,100,2.74395E+11
0,108,15311424,98,0,100,2,100,0,82,170276908,95,4592,100,0,100,2,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,96,8404,36,36,100,0,100,0,200,0,100,4364,100,19890717200,100,2237481775
0,119,221100272,95,0,100,5,100,0,84,332384892,92,7831,100,0,100,5,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,89,23410,22,22,100,0,100,0,200,0,100,7722,100,27931923576,100,15120443418
0,109,22281440,91,0,100,13,100,0,86,430135815,77,20525,100,0,100,13,99,1,100,0,100,0,100,0,43,57,74,26,100,0,100,1,88,24252,26,26,100,0,100,0,200,0,100,20407,100,27592273476,100,1.23408E+11
0,111,34964048,92,0,100,11,100,0,87,531060868,89,10179,100,0,100,11,100,0,100,0,100,0,100,3,100,0,73,27,100,0,100,0,92,16155,27,27,100,0,100,0,200,0,100,10084,100,22137687533,100,1.97351E+11
0,108,17017320,99,0,100,1,100,0,82,168188420,96,3778,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,99,3872,35,35,100,0,100,0,200,0,100,3701,100,19501772424,100,1922958536
0,118,171181808,97,0,100,3,100,0,84,288867713,91,7905,100,0,100,3,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,87,26355,21,21,100,0,100,0,200,0,100,7762,100,26551297544,100,7422356845
1,118,190543128,91,0,100,10,100,10,85,388504541,74,23090,100,0,100,10,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,3,91,18736,27,27,100,102,100,102,200,0,100,22880,100,23934084032,100,1.15559E+11
1,111,32521672,92,0,100,14,100,0,81,17682466467,77,20974,100,0,100,14,99,1,100,0,100,0,100,1,98,2,72,28,100,0,100,5,91,18014,28,28,100,120,100,120,200,0,100,1.34377E+14,100,24796249780,100,2.40318E+11
0,114,83284000,95,0,100,5,100,0,81,140532160,97,3105,100,0,100,5,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,95,10824,22,22,100,0,100,0,200,0,100,2973,100,14283976688,100,8537298484
0,116,116432416,98,0,100,2,100,0,81,122671907,97,3271,100,0,100,2,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,98,5571,21,21,100,0,100,0,200,0,100,3221,100,15557717304,100,1376747565
0,109,24816328,95,0,100,5,100,0,73,21919612,100,801,100,0,100,5,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,97,6617,30,30,100,0,100,0,200,0,100,724,100,4226512312,100,371080843
0,116,103730952,93,0,100,7,100,0,87,539779716,77,20673,100,0,100,7,99,1,100,0,100,0,100,0,88,12,74,26,100,0,100,1,91,19298,26,26,100,0,100,0,200,0,100,1.25679E+14,100,25563383078,100,2.24381E+11
0,120,657560,99,0,100,1,100,0,80,105829216,97,2750,100,0,100,1,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,97,6752,26,26,100,0,100,0,200,0,100,2611,100,13308003856,100,1127119421
0,109,24424296,95,0,100,5,100,0,81,159760523,96,4165,100,0,100,5,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,97,6453,33,33,100,0,100,0,200,0,100,4072,100,19095850392,100,1903411420
1,119,217170136,95,0,100,5,100,0,87,612322220,88,11166,100,0,100,5,99,1,100,0,92,8,100,0,95,5,72,28,100,0,100,4,100,1770,28,28,100,24,100,24,200,0,100,11147,100,17778671942,100,1.33692E+11
1,118,183814920,92,0,100,9,100,0,77,55110260,77,20376,100,0,100,9,100,0,100,0,100,0,100,0,88,12,70,30,100,0,100,5,86,28852,30,30,100,0,100,0,200,0,100,9.217E+13,100,19021521910,100,48576398293
0,111,38024368,95,0,100,5,100,0,81,141410901,97,3129,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,95,10825,23,23,100,0,100,0,200,0,100,2997,100,14327028656,100,8551052529
0,114,75005432,98,0,100,2,100,0,81,123080746,97,3295,100,0,100,2,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,98,5571,23,23,100,0,100,0,200,0,100,3244,100,15590399136,100,1382379774
0,116,116926544,95,0,100,5,100,0,73,22761951,100,825,100,0,100,5,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,97,6617,28,28,100,0,100,0,200,0,100,748,100,4358499080,100,382458174
0,116,112979328,93,0,100,7,100,0,87,541219456,77,20697,100,0,100,7,99,1,100,0,100,0,100,0,88,12,74,26,100,0,100,1,91,19298,26,26,100,0,100,0,200,0,100,2.17776E+14,100,25582412704,100,2.24435E+11
0,118,197042072,96,0,100,4,100,0,84,278667295,91,7954,100,0,100,4,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,86,29084,22,22,100,0,100,0,200,0,100,7803,100,26357950416,100,7392826468
0,116,111768800,98,0,100,2,100,0,78,79618425,98,2146,100,0,100,2,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,86,29976,25,25,100,0,100,0,200,0,100,1913,100,11647481776,100,757213399
1,114,79948792,92,0,100,27,100,0,89,916002034,80,18257,100,0,100,27,99,1,100,0,100,0,100,0,88,12,63,37,100,0,100,4,81,38427,37,37,100,8,100,8,200,0,100,18023,100,21519509212,100,1.16214E+11
0,119,217687664,97,0,100,3,100,0,82,193888990,94,5791,100,0,100,3,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,80,41046,30,30,100,0,100,0,200,0,100,5474,100,21869540544,100,2359448986
0,116,109051744,95,0,100,5,100,0,81,160505507,95,4424,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,75,50250,23,23,100,0,100,0,200,0,100,3276,100,11494158094,100,53391714456
0,118,197661752,92,0,100,18,100,0,88,711445215,74,23421,100,0,100,18,100,0,100,0,100,0,100,0,98,2,80,20,100,0,100,6,90,20700,20,20,100,0,100,0,200,0,100,23329,100,28774743988,100,1.34706E+11
1,111,39882016,96,0,100,4,100,0,62,1615042,100,509,100,0,100,4,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,89,22646,30,30,100,0,100,0,200,0,100,354,100,628791440,100,267420310
1,120,236429344,97,0,100,3,100,0,82,195770769,94,5790,100,0,100,3,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,79,43048,37,37,100,0,100,0,200,0,100,5463,100,21720627320,100,2368806405
0,104,6647760,97,0,100,3,100,0,82,194072606,94,5815,100,0,100,3,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,80,41153,28,28,100,0,100,0,200,0,100,5498,100,21883772720,100,2360574555
0,106,11444936,96,0,100,4,100,0,88,683703887,75,22043,100,0,100,4,99,1,100,0,100,0,100,0,100,0,80,20,100,0,100,1,100,1214,20,20,100,0,100,0,200,0,100,22036,100,26856735710,100,1.2597E+11
0,119,231758056,92,0,100,8,100,0,81,136129979,97,3340,100,0,100,8,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,5550,24,24,100,0,100,0,200,0,100,3284,100,16543815552,100,5811554672
0,111,40360824,96,0,100,4,100,0,82,176123954,97,3224,100,0,100,4,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,1,100,274,22,22,100,0,100,0,200,0,100,3223,100,9700494063,100,18618459181
0,119,207105320,99,0,100,1,100,0,80,111020997,97,3178,100,0,100,1,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,10493,24,24,100,0,100,0,200,0,100,3042,100,14177250664,100,1233626773
0,119,231236592,97,0,100,3,100,0,87,566178215,88,11146,100,0,100,3,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,99,2528,33,33,100,0,100,0,200,0,100,11137,100,17789369720,100,1.3827E+11
1,117,120888025,96,0,100,4,100,0,78,80197968,98,2233,100,0,100,4,100,0,100,0,99,1,100,0,100,0,77,23,100,0,100,0,86,28684,23,23,100,40,100,40,200,0,100,2001,100,11468060144,100,791979134
0,105,8709584,92,0,100,15,100,0,87,551554554,77,20764,100,0,100,15,99,1,100,0,100,0,100,0,98,2,70,30,100,0,100,4,94,13478,30,30,100,0,100,0,200,0,100,20681,100,25928582618,100,2.4694E+11
0,118,190445816,94,0,100,6,100,0,84,250638060,93,6873,100,0,100,6,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,79,42481,30,30,100,0,100,0,200,0,100,6595,100,25076579168,100,3766524874
0,114,72240936,97,0,100,3,100,0,74,26338891,99,894,100,0,100,3,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,97,6980,25,25,100,0,100,0,200,0,100,818,100,4780109584,100,432185519
1,107,156769400,92,0,100,24,100,280,85,370386280,75,22532,100,0,100,24,100,0,100,0,100,0,100,1,97,3,72,28,100,0,100,9,78,45545,28,28,84,2672,84,2672,200,0,100,22047,100,26367530558,100,1.00046E+11
1,119,214113440,98,0,100,2,100,0,84,295487604,91,8047,100,0,100,2,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,88,24298,20,20,100,0,100,0,200,0,100,7911,100,27306601048,100,8226250540
0,120,243477520,92,0,100,15,100,0,87,552966119,77,20789,100,0,100,15,99,1,100,0,100,0,100,0,98,2,69,31,100,0,100,4,94,13478,31,31,100,0,100,0,200,0,100,20706,100,25936132598,100,2.47038E+11
0,118,175811816,92,0,100,13,100,0,87,515963959,89,10115,100,0,100,13,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,11,100,637,27,27,100,0,100,0,200,0,100,10094,100,17512161051,100,1.71477E+11
0,106,12577024,96,0,100,4,100,0,78,60827214,99,1166,100,0,100,4,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,100,1707,29,29,100,0,100,0,200,0,100,1102,100,9563407656,100,627464392
0,116,116809312,92,0,100,18,100,0,84,265683725,93,6166,100,0,100,18,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,88,24447,28,28,100,0,100,0,200,0,100,6017,100,14971781750,100,58480616477
0,119,232323808,95,0,100,5,100,0,79,88734415,97,2687,100,0,100,4,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,85,31218,26,26,100,0,100,0,200,0,100,2262,100,12367342312,100,842854394
0,112,46026664,92,0,100,10,100,0,76,44949966,98,2540,100,0,100,10,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,76,48915,25,25,100,0,100,0,200,0,100,2174,100,6202484432,100,945306620
1,118,200132776,91,0,100,16,100,0,87,642609738,74,23500,100,0,100,16,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,3,65,71804,26,26,100,80,100,80,200,0,100,23216,100,29350945118,100,2.65762E+11
1,117,130353168,91,0,100,15,100,0,90,977184943,78,20064,100,0,100,15,99,1,100,0,100,0,100,0,100,0,64,36,100,0,100,1,84,33483,36,36,100,40,100,40,200,0,100,19920,100,19574305140,100,64689051060
0,114,66742128,95,0,100,5,100,0,86,404056682,79,18582,100,0,100,5,100,0,100,0,100,0,100,0,77,23,73,27,100,0,100,2,97,6440,27,27,100,0,100,0,200,0,100,18556,100,23981140490,100,1.18186E+11
0,116,110425832,100,0,100,2,100,0,84,278907487,94,5985,100,0,100,0,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,5963,24,24,100,0,100,0,200,0,100,5964,100,24037166536,100,10975288528
0,117,159859944,94,0,100,6,100,0,79,89869189,97,2736,100,0,100,5,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,85,31234,21,21,100,0,100,0,200,0,100,2308,100,12368749160,100,969604923
0,118,182839312,93,0,100,7,100,0,87,549675902,77,20840,100,0,100,7,99,1,100,0,100,0,100,0,88,12,76,24,100,0,100,1,91,19309,24,24,100,0,100,0,200,0,100,5.70372E+12,100,25618365908,100,2.2488E+11
0,117,120112368,99,0,100,1,100,0,80,113558026,97,2960,100,0,100,1,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,99,2837,23,23,100,0,100,0,200,0,100,2922,100,13916522664,100,1173100006
0,117,125998384,94,0,100,6,100,0,80,116171852,97,3251,100,0,100,6,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,95,10358,22,22,100,0,100,0,200,0,100,3125,100,14459249624,100,1268979403
1,111,138360170,99,0,100,1,100,0,75,34183578,99,989,100,0,100,1,100,0,100,0,97,3,100,0,100,0,74,26,100,0,100,0,97,7207,26,26,100,24,100,24,200,0,100,913,100,5473041816,100,2435932036
1,112,218685184,92,0,100,23,99,720,86,449433910,78,19869,100,0,100,23,100,0,94,6,99,1,100,0,89,11,78,22,100,0,100,12,86,28328,22,22,100,0,100,0,200,0,100,19752,100,24823947814,100,1.50338E+11
1,114,65186656,97,0,100,3,100,0,74,28874708,99,989,100,0,100,3,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,97,7236,24,24,100,0,100,0,200,0,100,919,100,5409759184,100,473896194
0,117,155623048,95,0,100,5,100,0,81,147764587,97,3296,100,0,100,5,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,10826,24,24,100,0,100,0,200,0,100,3164,100,14711210768,100,8613531826
0,101,3354368,92,0,100,19,100,0,87,569536179,76,21033,100,0,100,19,99,1,100,0,100,0,100,0,96,4,68,32,100,0,100,11,78,44884,32,32,100,0,100,0,200,0,100,20789,100,33966400128,100,2.06848E+11
0,119,223091936,91,0,100,9,100,0,88,789672112,74,23568,100,0,100,9,100,0,100,0,100,0,100,0,99,1,78,22,100,0,100,2,97,6107,22,22,100,0,100,0,200,0,100,23529,100,30201947900,100,1.49949E+11
